cik_str,Tickers,title,Sector,Sector_Check
2011208,SPAI,Safe Pro Group Inc.,Industrials,True
1337090,SPAZF,SPANISH MOUNTAIN GOLD LTD.,,True
109177,SPB,"Spectrum Brands Holdings, Inc.",Consumer Defensive,True
1291855,SPCB,SuperCom Ltd,Industrials,True
1706946,SPCE,"Virgin Galactic Holdings, Inc",Industrials,True
897802,SPE,"SPECIAL OPPORTUNITIES FUND, INC.",Financial Services,True
897802,SPE-PC,"SPECIAL OPPORTUNITIES FUND, INC.",Financial Services,True
1844149,SPEC,Spectaire Holdings Inc.,Industrials,True
1844149,SPECW,Spectaire Holdings Inc.,,True
764630,SPEV,SHOREPOWER TECHNOLOGIES INC.,Consumer Cyclical,True
1163668,SPFI,"SOUTH PLAINS FINANCIAL, INC.",Financial Services,True
1807893,SPFX,"STANDARD PREMIUM FINANCE HOLDINGS, INC.",Financial Services,True
1063761,SPG,SIMON PROPERTY GROUP INC /DE/,Real Estate,True
1063761,SPG-PJ,SIMON PROPERTY GROUP INC /DE/,Real Estate,True
1934245,SPGC,"Sacks Parente Golf, Inc.",,True
64040,SPGI,S&P Global Inc.,Financial Services,True
1500305,SPGX,Sustainable Projects Group Inc.,Basic Materials,True
1005210,SPH,SUBURBAN PROPANE PARTNERS LP,Utilities,True
2030829,SPHA,Shepherd Ave Capital Acquisition Corp,,True
2030829,SPHAU,Shepherd Ave Capital Acquisition Corp,,True
1995306,SPHIF,SUPER HI INTERNATIONAL HOLDING LTD.,Consumer Cyclical,True
2002236,SPHL,SPRINGVIEW HOLDINGS LTD,Consumer Cyclical,True
1795250,SPHR,Sphere Entertainment Co.,Communication Services,True
1210618,SPI,"SPI Energy Co., Ltd.",Technology,True
1816017,SPIR,"Spire Global, Inc.",Industrials,True
1884046,SPKL,Spark I Acquisition Corp,Financial Services,True
1884046,SPKLU,Spark I Acquisition Corp,Financial Services,True
1884046,SPKLW,Spark I Acquisition Corp,Financial Services,True
1452857,SPLP,STEEL PARTNERS HOLDINGS L.P.,Industrials,True
1452857,SPLP-PA,STEEL PARTNERS HOLDINGS L.P.,,True
1930147,SPMA,"Sound Point Meridian Capital, Inc.",Financial Services,True
1930147,SPMC,"Sound Point Meridian Capital, Inc.",,True
867038,SPND,SPINDLETOP OIL & GAS CO,Energy,True
885740,SPNS,SAPIENS INTERNATIONAL CORP N V,Technology,True
1576018,SPNT,SiriusPoint Ltd,Financial Services,True
1576018,SPNT-PB,SiriusPoint Ltd,Financial Services,True
1289945,SPOK,"Spok Holdings, Inc",Healthcare,True
1639920,SPOT,Spotify Technology S.A.,Communication Services,True
1227282,SPOWF,Strata Power Corp,Energy,True
1948697,SPPL,SIMPPLE LTD.,Industrials,True
1539190,SPPP,SPROTT PHYSICAL PLATINUM & PALLADIUM TRUST,,True
803097,SPQS,"SportsQuest, Inc.",Consumer Cyclical,True
1364885,SPR,"Spirit AeroSystems Holdings, Inc.",Industrials,True
1683553,SPRB,"SPRUCE BIOSCIENCES, INC.",Healthcare,True
1611746,SPRC,SciSparc Ltd.,Healthcare,True
1701108,SPRO,"Spero Therapeutics, Inc.",Healthcare,True
747540,SPRS,SURGE COMPONENTS INC,Technology,True
1772720,SPRU,SPRUCE POWER HOLDING CORP,Technology,True
1671858,SPRY,"ARS Pharmaceuticals, Inc.",Healthcare,True
1092699,SPSC,SPS COMMERCE INC,Technology,True
1517375,SPT,"Sprout Social, Inc.",Technology,True
908732,SPTJF,SINOPEC SHANGHAI PETROCHEMICAL CO LTD,Energy,True
877422,SPTN,SpartanNash Co,Consumer Defensive,True
1840102,SPTY,"SPECIFICITY, INC.",Communication Services,True
1132105,SPWH,"SPORTSMAN'S WAREHOUSE HOLDINGS, INC.",Consumer Cyclical,True
88205,SPXC,"SPX Technologies, Inc.",Industrials,True
1518542,SPXSF,Spirax-Sarco Engineering PLC/ADR,Industrials,True
1518542,SPXSY,Spirax-Sarco Engineering PLC/ADR,Industrials,True
1338561,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,Financial Services,True
884394,SPY,SPDR S&P 500 ETF TRUST,,True
829325,SPYR,"SPYR, Inc.",Technology,True
1512673,SQ,"Block, Inc.",,True
1080657,SQFT,"Presidio Property Trust, Inc.",Real Estate,True
1080657,SQFTP,"Presidio Property Trust, Inc.",Real Estate,True
1080657,SQFTW,"Presidio Property Trust, Inc.",Real Estate,True
1605888,SQLLW,ATLANTIC INTERNATIONAL CORP.,Industrials,True
909037,SQM,CHEMICAL & MINING CO OF CHILE INC,Basic Materials,True
1383395,SQNS,SEQUANS COMMUNICATIONS,Technology,True
1604477,SQZB,SQZ Biotechnologies Co,Healthcare,True
1126956,SR,SPIRE INC,Utilities,True
1126956,SR-PA,SPIRE INC,Utilities,True
1836470,SRAD,Sportradar Group AG,Technology,True
1538217,SRAX,"SRAX, Inc.",Technology,True
1951276,SRBK,"SR Bancorp, Inc.",Financial Services,True
34782,SRCE,1ST SOURCE CORP,Financial Services,True
318299,SRCO,"SPARTA COMMERCIAL SERVICES, INC.",Technology,True
924717,SRDX,SURMODICS INC,Healthcare,True
1032208,SRE,SEMPRA,Utilities,True
1032208,SREA,SEMPRA,,True
1936224,SRFM,SURF AIR MOBILITY INC.,Industrials,True
1628063,SRG,Seritage Growth Properties,Real Estate,True
1628063,SRG-PA,Seritage Growth Properties,Real Estate,True
1401835,SRGZ,Star Gold Corp.,Basic Materials,True
1043337,SRI,STONERIDGE INC,Consumer Cyclical,True
1947158,SRKKS,Public Shrek Royalties LLC,,True
16859,SRL,Scully Royalty Ltd.,Financial Services,True
861972,SRLZF,Salazar Resources Ltd,Basic Materials,True
1956744,SRM,"SRM Entertainment, Inc.",Consumer Cyclical,True
841533,SRMX,"SADDLE RANCH MEDIA, INC.",Technology,True
850261,SRNE,"Sorrento Therapeutics, Inc.",Healthcare,True
1321517,SRNW,Stratos Renewables Corp,Financial Services,True
873303,SRPT,"Sarepta Therapeutics, Inc.",Healthcare,True
1083490,SRRE,SUNRISE REAL ESTATE GROUP INC,Real Estate,True
1581005,SRRIX,Stone Ridge Trust II,,True
1727196,SRRK,Scholar Rock Holding Corp,Healthcare,True
1434737,SRSG,"SPIRITS TIME INTERNATIONAL, INC.",Consumer Defensive,True
1494891,SRTS,"Sensus Healthcare, Inc.",Healthcare,True
1400897,SRV,NXG Cushing Midstream Energy Fund,Financial Services,True
1824893,SRZN,"Surrozen, Inc./DE",Healthcare,True
1824893,SRZNW,"Surrozen, Inc./DE",Healthcare,True
764038,SSB,SouthState Corp,Financial Services,True
1689731,SSBK,"Southern States Bancshares, Inc.",Financial Services,True
1881767,SSCC,Spirits Capital Corp,Technology,True
920371,SSD,"Simpson Manufacturing Co., Inc.",Basic Materials,True
1975222,SSHT,SSHT S&T Group Ltd.,Industrials,True
1676163,SSII,"SS Innovations International, Inc.",Healthcare,True
1051514,SSKN,"STRATA Skin Sciences, Inc.",Healthcare,True
314590,SSL,SASOL LTD,Basic Materials,True
1517231,SSMXF,Sysmex Corporation/ADR,Healthcare,True
1517231,SSMXY,Sysmex Corporation/ADR,Healthcare,True
1402436,SSNC,SS&C Technologies Holdings Inc,Technology,True
1559157,SSOK,"Sunstock, Inc.",Consumer Cyclical,True
832428,SSP,E.W. SCRIPPS Co,Communication Services,True
1576018,SSPFF,SiriusPoint Ltd,,True
921638,SSRGF,SSR MINING INC.,Basic Materials,True
921638,SSRM,SSR MINING INC.,Basic Materials,True
1822372,SSRT,Streetex Corp.,Financial Services,True
1509470,SSSS,SURO CAPITAL CORP.,Financial Services,True
1509470,SSSSL,SURO CAPITAL CORP.,,True
1585389,SSST,"SmartStop Self Storage REIT, Inc.",Real Estate,True
1805833,SST,"System1, Inc.",Industrials,True
1805833,SST-WT,"System1, Inc.",,True
1351636,SSTI,"SOUNDTHINKING, INC.",Technology,True
1549346,SSTK,"Shutterstock, Inc.",Communication Services,True
1869858,SSUNF,SIGNA Sports United N.V.,Consumer Cyclical,True
1397616,SSVFF,SOUTHERN SILVER EXPLORATION CORP,Basic Materials,True
96793,SSY,SUNLINK HEALTH SYSTEMS INC,Healthcare,True
1517396,SSYS,STRATASYS LTD.,Technology,True
1477294,ST,Sensata Technologies Holding plc,Technology,True
718937,STAA,STAAR SURGICAL CO,Healthcare,True
1318641,STAB,"Statera Biopharma, Inc.",Healthcare,True
1499717,STAF,"Staffing 360 Solutions, Inc.",Industrials,True
1479094,STAG,"STAG Industrial, Inc.",Real Estate,True
1994624,STAI,ScanTech AI Systems Inc.,Industrials,True
2002453,STAK,STAK Inc.,Energy,True
1614556,STAL,Star Alliance International Corp.,Basic Materials,True
719220,STBA,S&T BANCORP INC,Financial Services,True
1914818,STBX,Starbox Group Holdings Ltd.,Communication Services,True
94344,STC,STEWART INFORMATION SERVICES CORP,Financial Services,True
1539850,STCB,"Starco Brands, Inc.",Consumer Defensive,True
914712,STCN,"Steel Connect, Inc.",,True
1757898,STE,STERIS plc,Healthcare,True
1785680,STEC,Santech Holdings Ltd,Technology,True
1511820,STEK,Stemtech Corp,Healthcare,True
1473844,STEL,"Stellar Bancorp, Inc.",Financial Services,True
1758766,STEM,"STEM, INC.",Utilities,True
1796022,STEP,StepStone Group Inc.,Financial Services,True
102426,STEW,"SRH Total Return Fund, Inc.",Financial Services,True
2003061,STFS,Star Fashion Culture Holdings Ltd,Communication Services,True
1723935,STG,Sunlands Technology Group,Consumer Defensive,True
876883,STGW,Stagwell Inc,Communication Services,True
1953366,STHO,Star Holdings,Real Estate,True
1881551,STI,Solidion Technology Inc.,Industrials,True
1227636,STIM,"Neuronetics, Inc.",Healthcare,True
1471420,STK,"Columbia Seligman Premium Technology Growth Fund, Inc.",Financial Services,True
1828098,STKH,Steakholder Foods Ltd.,Consumer Defensive,True
351834,STKL,SunOpta Inc.,Consumer Defensive,True
1399520,STKS,"ONE Group Hospitality, Inc.",Consumer Cyclical,True
1605484,STLA,Stellantis N.V.,Consumer Cyclical,True
1022671,STLD,STEEL DYNAMICS INC,Basic Materials,True
797465,STLY,"HG Holdings, Inc.",Financial Services,True
932787,STM,STMicroelectronics N.V.,Technology,True
1493712,STME,Stimcell Energetics Inc.,Healthcare,True
932787,STMEF,STMicroelectronics N.V.,Technology,True
1697834,STMH,"Stem Holdings, Inc.",Healthcare,True
1131383,STN,STANTEC INC,Industrials,True
1087711,STNDF,Santander UK plc,Financial Services,True
1745431,STNE,StoneCo Ltd.,Technology,True
1483934,STNG,Scorpio Tankers Inc.,Energy,True
1140625,STOHF,EQUINOR ASA,Energy,True
1623526,STOK,"Stoke Therapeutics, Inc.",Healthcare,True
847942,STQN,STRATEGIC ACQUISITIONS INC /NV/,Financial Services,True
1949543,STR,Sitio Royalties Corp.,Energy,True
1013934,STRA,"Strategic Education, Inc.",Consumer Defensive,True
1803096,STRG,"STARGUIDE GROUP, INC.",Financial Services,True
874238,STRL,"STERLING INFRASTRUCTURE, INC.",Industrials,True
1008586,STRM,STREAMLINE HEALTH SOLUTIONS INC.,Healthcare,True
1382101,STRO,"SUTRO BIOPHARMA, INC.",Healthcare,True
707388,STRR,"STAR EQUITY HOLDINGS, INC.",Healthcare,True
707388,STRRP,"STAR EQUITY HOLDINGS, INC.",Healthcare,True
885508,STRS,STRATUS PROPERTIES INC,Real Estate,True
933034,STRT,STRATTEC SECURITY CORP,Consumer Cyclical,True
1782430,STRW,"Strawberry Fields REIT, Inc.",Real Estate,True
1585389,STSFF,"SmartStop Self Storage REIT, Inc.",Real Estate,True
1698538,STSR,"Strategic Student & Senior Housing Trust, Inc.",,True
1737995,STSS,Sharps Technology Inc.,Healthcare,True
1737995,STSSW,Sharps Technology Inc.,Healthcare,True
93751,STT,STATE STREET CORP,Financial Services,True
93751,STT-PG,STATE STREET CORP,Financial Services,True
1815128,STTDF,Standard Uranium Ltd.,Energy,True
1680367,STTK,"Shattuck Labs, Inc.",Healthcare,True
1849853,STVN,Stevanato Group S.p.A.,Healthcare,True
1465128,STWD,"STARWOOD PROPERTY TRUST, INC.",Real Estate,True
1137789,STX,Seagate Technology Holdings plc,Technology,True
1289340,STXS,"Stereotaxis, Inc.",Healthcare,True
1915403,STXYF,SatixFy Communications Ltd.,,True
16918,STZ,"CONSTELLATION BRANDS, INC.",Consumer Defensive,True
311337,SU,SUNCOR ENERGY INC,Energy,True
1885461,SUAC,ShoulderUP Technology Acquisition Corp.,Financial Services,True
1885461,SUACU,ShoulderUP Technology Acquisition Corp.,Financial Services,True
1885461,SUACW,ShoulderUP Technology Acquisition Corp.,,True
1969863,SUGP,SU Group Holdings Ltd,Industrials,True
912593,SUI,SUN COMMUNITIES INC,Real Estate,True
1394108,SUIC,SUIC Worldwide Holdings Ltd.,Technology,True
1621563,SUM,"Summit Materials, Inc.",,True
1552275,SUN,Sunoco LP,Energy,True
1171838,SUND,"Sundance Strategies, Inc.",Financial Services,True
22701,SUNE,"SUNation Energy, Inc.",Technology,True
1097362,SUNFF,SUN LIFE FINANCIAL INC,Financial Services,True
1946025,SUNH,Xuhang Holdings Ltd,,True
2012706,SUNS,"Sunrise Realty Trust, Inc.",Real Estate,True
1172631,SUNWQ,"Sunworks, Inc.",Technology,True
95552,SUP,SUPERIOR INDUSTRIES INTERNATIONAL INC,Consumer Cyclical,True
1356576,SUPN,"SUPERNUS PHARMACEUTICALS, INC.",Healthcare,True
1517399,SUPV,Grupo Supervielle S.A.,Financial Services,True
1392694,SURG,"SurgePays, Inc.",Communication Services,True
2011053,SUUN,SolarBank Corp,Utilities,True
806592,SUWN,"SUNWIN STEVIA INTERNATIONAL, INC.",,True
909327,SUZ,Suzano S.A.,Basic Materials,True
1084201,SVA,SINOVAC BIOTECH LTD,,True
1031093,SVBL,"SILVER BULL RESOURCES, INC.",Basic Materials,True
945394,SVC,Service Properties Trust,Real Estate,True
2033593,SVCC,Stellar V Capital Corp. (Cayman Islands),Financial Services,True
1943289,SVCO,"Silvaco Group, Inc.",Technology,True
1843477,SVII,Spring Valley Acquisition Corp. II,Financial Services,True
1843477,SVIIR,Spring Valley Acquisition Corp. II,,True
1843477,SVIIU,Spring Valley Acquisition Corp. II,Financial Services,True
1843477,SVIIW,Spring Valley Acquisition Corp. II,Financial Services,True
1793497,SVIX,VS Trust,,True
1340677,SVM,SILVERCORP METALS INC,Basic Materials,True
1647822,SVMB,"Jingbo Technology, Inc.",Technology,True
1973368,SVMH,SRIVARU Holding Ltd,Consumer Cyclical,True
1973368,SVMHW,SRIVARU Holding Ltd,Consumer Cyclical,True
1359519,SVNDF,SEVEN & I HOLDINGS CO LTD,Consumer Defensive,True
1359519,SVNDY,SEVEN & I HOLDINGS CO LTD,Consumer Defensive,True
1160308,SVRA,Savara Inc,Healthcare,True
1894693,SVRE,SaverOne 2014 Ltd.,Technology,True
1894693,SVREW,SaverOne 2014 Ltd.,Technology,True
1682056,SVRSF,Silver Storm Mining Ltd.,Basic Materials,True
89140,SVT,SERVOTRONICS INC /DE/,Industrials,True
1883313,SVV,"Savers Value Village, Inc.",Consumer Cyclical,True
1495584,SVVC,"Firsthand Technology Value Fund, Inc.",Financial Services,True
1415311,SVXY,ProShares Trust II,,True
930826,SVYSF,SOLVAY S A /ADR/,Basic Materials,True
2005951,SW,Smurfit Westrock plc,Consumer Cyclical,True
1872525,SWAG,"Stran & Company, Inc.",Communication Services,True
1872525,SWAGW,"Stran & Company, Inc.",Communication Services,True
1092796,SWBI,"SMITH & WESSON BRANDS, INC.",Industrials,True
1739942,SWI,SolarWinds Corp,,True
1833197,SWIM,"Latham Group, Inc.",Industrials,True
1959224,SWIN,"Solowin Holdings, Ltd.",Financial Services,True
1771755,SWISF,Sekur Private Data Ltd.,Technology,True
93556,SWK,"STANLEY BLACK & DECKER, INC.",Industrials,True
1089907,SWKH,SWK Holdings Corp,Financial Services,True
1089907,SWKHL,SWK Holdings Corp,,True
4127,SWKS,"SKYWORKS SOLUTIONS, INC.",Technology,True
1773427,SWTX,"SpringWorks Therapeutics, Inc.",Healthcare,True
1875609,SWVL,Swvl Holdings Corp,Industrials,True
1875609,SWVLW,Swvl Holdings Corp,,True
1692115,SWX,"Southwest Gas Holdings, Inc.",Utilities,True
813623,SWZ,"SWISS HELVETIA FUND, INC.",,True
1514705,SXC,"SunCoke Energy, Inc.",Basic Materials,True
310354,SXI,STANDEX INTERNATIONAL CORP/DE/,Industrials,True
310142,SXT,SENSIENT TECHNOLOGIES CORP,Basic Materials,True
1723980,SXTC,"China SXT Pharmaceuticals, Inc.",Healthcare,True
1946563,SXTP,"60 DEGREES PHARMACEUTICALS, INC.",Healthcare,True
1946563,SXTPW,"60 DEGREES PHARMACEUTICALS, INC.",,True
1758530,SY,So-Young International Inc.,Healthcare,True
835324,SYBT,"Stock Yards Bancorp, Inc.",Financial Services,True
1527599,SYBX,"SYNLOGIC, INC.",Healthcare,True
1601712,SYF,Synchrony Financial,Financial Services,True
1601712,SYF-PA,Synchrony Financial,Financial Services,True
1601712,SYF-PB,Synchrony Financial,Financial Services,True
2014245,SYH,Mountain&Sea Health Inc.,,True
1292490,SYIN,"Synbio International, Inc.",Healthcare,True
310764,SYK,STRYKER CORP,Healthcare,True
1837240,SYM,Symbotic Inc.,Industrials,True
817720,SYNA,SYNAPTICS Inc,Technology,True
2004340,SYNSY,Syensqo SA/ADR,,True
1976443,SYNX,Silynxcom Ltd.,Technology,True
864240,SYPR,SYPRIS SOLUTIONS INC,Consumer Cyclical,True
1922335,SYRA,Syra Health Corp,Healthcare,True
1636282,SYRE,"Spyre Therapeutics, Inc.",Healthcare,True
1556263,SYRS,"Syros Pharmaceuticals, Inc.",Healthcare,True
1737372,SYSX,"Sysorex, Inc.",Financial Services,True
1946216,SYT,"SYLA Technologies Co., Ltd.",Technology,True
1649009,SYTA,Siyata Mobile Inc.,Technology,True
1649009,SYTAW,Siyata Mobile Inc.,Technology,True
96021,SYY,SYSCO CORP,Consumer Defensive,True
732717,T,AT&T INC.,Communication Services,True
732717,T-PA,AT&T INC.,Communication Services,True
732717,T-PC,AT&T INC.,Communication Services,True
1144800,TAC,TRANSALTA CORP,Utilities,True
1144800,TACPF,TRANSALTA CORP,,True
1017303,TACT,TRANSACT TECHNOLOGIES INC,Technology,True
1471824,TAGS,Teucrium Commodity Trust,,True
942126,TAIT,TAITRON COMPONENTS INC,Technology,True
1395064,TAK,TAKEDA PHARMACEUTICAL CO LTD,Healthcare,True
1499620,TAL,TAL Education Group,Consumer Defensive,True
1803901,TALK,"Talkspace, Inc.",Healthcare,True
1803901,TALKW,"Talkspace, Inc.",,True
1724965,TALO,TALOS ENERGY INC.,Energy,True
1941189,TANAF,Tian'an Technology Group Ltd,Healthcare,True
1588084,TANH,TANTECH HOLDINGS LTD,Consumer Defensive,True
1552670,TAOP,Taoping Inc.,Technology,True
24545,TAP,MOLSON COORS BEVERAGE CO,Consumer Defensive,True
24545,TAP-A,MOLSON COORS BEVERAGE CO,Consumer Defensive,True
1359931,TARA,"Protara Therapeutics, Inc.",Healthcare,True
1819790,TARS,"Tarsus Pharmaceuticals, Inc.",Healthcare,True
1409036,TARSF,Silver North Resources Ltd.,Basic Materials,True
1829864,TASK,"TaskUs, Inc.",Technology,True
808439,TATT,TAT TECHNOLOGIES LTD,Industrials,True
2020385,TAVI,Tavia Acquisition Corp.,Financial Services,True
2020385,TAVIU,Tavia Acquisition Corp.,Financial Services,True
1528930,TAX,"Franchise Group, Inc.",,True
96536,TAYD,"TAYLOR DEVICES, INC.",Industrials,True
732717,TBB,AT&T INC.,,True
1751700,TBBA,"TEB Bancorp, Inc.",Financial Services,True
1978954,TBBB,BBB FOODS INC,Consumer Defensive,True
1295401,TBBK,"Bancorp, Inc.",,True
732717,TBC,AT&T INC.,,True
768899,TBI,"TrueBlue, Inc.",,True
1850079,TBIO,Telesis Bio Inc.,,True
1840502,TBLA,Taboola.com Ltd.,,True
1840502,TBLAW,Taboola.com Ltd.,,True
1820378,TBLD,Thornburg Income Builder Opportunities Trust,,True
1668370,TBLT,"Toughbuilt Industries, Inc",,True
1934945,TBMC,Trailblazer Merger Corp I,,True
1934945,TBMCR,Trailblazer Merger Corp I,,True
1997652,TBN,Tamboran Resources Corp,,True
1447051,TBNK,Territorial Bancorp Inc.,,True
1997652,TBNRL,Tamboran Resources Corp,,True
1583107,TBPH,"Theravance Biopharma, Inc.",,True
1169445,TBRG,"TruBridge, Inc.",,True
1090396,TBTC,TABLE TRAC INC,,True
1743340,TC,TuanChe Ltd,,True
1232384,TCANF,TC ENERGY CORP,,True
1850398,TCBC,"TC Bancshares, Inc.",,True
1077428,TCBI,TEXAS CAPITAL BANCSHARES INC/TX,,True
1077428,TCBIO,TEXAS CAPITAL BANCSHARES INC/TX,,True
356171,TCBK,TRICO BANCSHARES /,,True
1872812,TCBP,TC BioPharm (Holdings) plc,,True
1872812,TCBPW,TC BioPharm (Holdings) plc,,True
1849466,TCBS,"Texas Community Bancshares, Inc.",,True
1781730,TCBX,"Third Coast Bancshares, Inc.",,True
96699,TCCO,TECHNICAL COMMUNICATIONS CORP,,True
1232384,TCENF,TC ENERGY CORP,,True
1232384,TCEYF,TC ENERGY CORP,,True
733590,TCI,TRANSCONTINENTAL REALTY INVESTORS INC,,True
886986,TCKRF,TECK RESOURCES LTD,Basic Materials,True
1027838,TCMD,TACTILE SYSTEMS TECHNOLOGY INC,Healthcare,True
1744676,TCMEF,Tencent Music Entertainment Group,,True
932470,TCMFF,TELECOM ARGENTINA SA,Communication Services,True
1232384,TCNCF,TC ENERGY CORP,,True
1754195,TCNNF,Trulieve Cannabis Corp.,Healthcare,True
1846750,TCOA,Zalatoris Acquisition Corp.,Financial Services,True
1269238,TCOM,Trip.com Group Ltd,Consumer Cyclical,True
1370755,TCPC,BlackRock TCP Capital Corp.,Financial Services,True
1879270,TCRG,Cannaisseur Group Inc.,,True
1481443,TCRI,"TechCom, Inc.",Financial Services,True
1107421,TCRT,"Alaunos Therapeutics, Inc.",Healthcare,True
1783328,TCRX,"TScan Therapeutics, Inc.",Healthcare,True
1411688,TCS,"Container Store Group, Inc.",,True
1411688,TCSG,"Container Store Group, Inc.",Consumer Cyclical,True
1592560,TCTM,TCTM Kids IT Education Inc.,,True
909494,TCX,TUCOWS INC /PA/,Technology,True
947263,TD,TORONTO DOMINION BANK,Financial Services,True
1926599,TDAC,Translational Development Acquisition Corp.,Financial Services,True
947263,TDBCP,TORONTO DOMINION BANK,,True
947263,TDBKF,TORONTO DOMINION BANK,Financial Services,True
816761,TDC,TERADATA CORP /DE/,Technology,True
98222,TDDWW,TIDEWATER INC,,True
919893,TDF,TEMPLETON DRAGON FUND INC,Financial Services,True
1260221,TDG,TransDigm Group INC,Industrials,True
98222,TDGMW,TIDEWATER INC,,True
1477449,TDOC,"Teladoc Health, Inc.",Healthcare,True
947263,TDOMF,TORONTO DOMINION BANK,,True
947263,TDOPF,TORONTO DOMINION BANK,,True
1051512,TDS,TELEPHONE & DATA SYSTEMS INC /DE/,Communication Services,True
1051512,TDS-PU,TELEPHONE & DATA SYSTEMS INC /DE/,Communication Services,True
1051512,TDS-PV,TELEPHONE & DATA SYSTEMS INC /DE/,Communication Services,True
1983550,TDTH,Trident Digital Tech Holdings Ltd,Technology,True
1484778,TDUP,ThredUp Inc.,Consumer Cyclical,True
98222,TDW,TIDEWATER INC,Energy,True
1094285,TDY,TELEDYNE TECHNOLOGIES INC,Technology,True
1704299,TEAF,TORTOISE SUSTAINABLE & SOCIAL IMPACT TERM FUND,Financial Services,True
1650372,TEAM,Atlassian Corp,Technology,True
842023,TECH,BIO-TECHNE Corp,Healthcare,True
886986,TECK,TECK RESOURCES LTD,Basic Materials,True
1766526,TECTP,"Tectonic Financial, Inc.",Financial Services,True
1681087,TECX,"Tectonic Therapeutic, Inc.",Healthcare,True
